cd_cnpj;vl_latitude;vl_longitude;vl_total_veiculos_antt;vl_total_veiculos_leves;vl_total_veiculos_pesados;fl_optante_simples;qt_filial;fl_optante_simei;de_saude_tributaria;de_nivel_atividade
09760567000130;-16,6950288;-40,5737316;;;;0;;0;;INATIVA
16932888000130;-21,2062178;-47,8105965;;;;0;;0;AZUL;MEDIA
03905542000100;-22,5181523;-42,9751319;;;;0;;0;;INATIVA
02686201000110;-4,9229444;-49,0719463;;;;0;;0;;INATIVA
97526837000100;-29,755588;-50,042204;;;;0;;0;AMARELO;MEDIA
02484960000280;-26,2737453;-48,8283759;;;;0;;0;VERDE;ALTA
06084773000180;-13,5900904;-39,4843477;;;;1;;0;AMARELO;MEDIA
16618671000150;-8,7946628;-35,6260866;;;;0;;0;;INATIVA
03477630000140;-23,2551247;-45,8837264;;;;1;;0;;INATIVA
02937277000170;-3,024566;-59,9809952;;;;0;;0;AZUL;ALTA
06042798000110;-19,6200035;-44,0405189;;;;0;;0;AZUL;ALTA
06658925000100;-9,4861748;-37,3750963;;;;0;;0;AMARELO;MEDIA
02718174000110;-23,5237763;-46,6422996;;3;0;1;;0;AZUL;MEDIA
07028901000130;-12,698315;-38,3250811;;1;3;1;;0;AZUL;MEDIA
11497569000120;-8,0490038;-34,8953876;;;;0;1;0;AZUL;ALTA
54796362000160;-23,3179561;-46,5885175;;;;0;;0;LARANJA;BAIXA
08679162000100;-22,4893927;-47,2130215;;0;2;1;;0;VERDE;MEDIA
64807035000110;-23,5623685;-46,6558728;;;;0;;0;AZUL;MEDIA
15317884000180;-1,366826;-48,3721754;;;;1;;1;VERDE;ALTA
16941941000160;-23,0751079;-52,4649687;;;;1;;1;VERDE;MEDIA
05277788000100;-23,5328814;-46,7920029;;;;0;;0;LARANJA;MUITO BAIXA
54093471000110;-22,4270248;-48,1701576;;;;0;;0;;INATIVA
16774603000180;-9,4249087;-62,0021686;;;;0;;0;;INATIVA
04251424000180;-21,3911956;-42,693196;;;;0;;0;AMARELO;MEDIA
87120762000100;-29,784683;-55,793985;;3;0;1;;0;VERDE;ALTA
04724398000160;-3,7972777;-38,5635515;;;;0;;0;LARANJA;MEDIA
12842235000100;-16,1426946;-47,9437857;;;;1;;1;AZUL;ALTA
06932990000930;-2,5410405;-45,7748525;;;;0;;0;VERDE;ALTA
08293513000140;-25,7725894;-53,5334767;;;;0;;0;VERDE;ALTA
01475296000160;-26,1117326;-49,8065079;;;;0;;0;AZUL;MEDIA
12077443000160;-5,0717099;-42,7935805;;;;0;;0;AMARELO;MEDIA
13388322000100;-15,7941454;-47,8825479;;;;1;;1;VERDE;MEDIA
10806211000170;-22,7410855;-47,3675505;;;;1;;0;AZUL;MEDIA
24008849000170;-21,4259962;-45,9468065;;;;0;;0;;INATIVA
14239440000100;-22,1209242;-51,3878305;;;;0;;0;AZUL;MEDIA
19791896009310;-28,2369065;-52,3741027;;0;1;0;;0;VERDE;ALTA
12121224000130;-2,5566914;-44,0700807;;;;0;;0;LARANJA;BAIXA
08508919000100;-12,7070737;-38,3333363;;;;1;;1;AZUL;MEDIA
45064714000100;-23,9546724;-46,3287734;;;;0;;0;AMARELO;MEDIA
05796462000180;-13,0087032;-38,4884038;;;;0;;0;AMARELO;MEDIA
04522679000130;-16,721381;-49,308273;;;;0;;0;AZUL;ALTA
12045619000100;-21,1803382;-47,8619195;;;;0;;0;VERDE;ALTA
08190659000160;-24,7283909;-53,7596934;;4;0;0;;0;AZUL;ALTA
08961445000140;-11,5613674;-39,286099;;;;1;;0;AZUL;ALTA
69276293000130;-23,6058803;-46,6258106;;;;0;;0;LARANJA;BAIXA
84462852000190;-3,0896043;-60,0186197;;;;0;;0;AMARELO;MEDIA
11902017000150;-17,5813418;-52,566228;;;;1;;1;VERDE;ALTA
03504150000120;-15,801519;-47,860297;;;;0;;0;VERMELHO;MEDIA
18867903000130;-21,4789607;-43,125621;;;;0;;0;AMARELO;ALTA
10572071154500;-7,7200082;-39,2361858;;;;0;;0;VERMELHO;MEDIA
12870677000160;-19,8189319;-40,2738888;;;;1;;1;VERDE;ALTA
04810494000120;-5,1734646;-49,3656303;;1;0;1;;0;VERDE;ALTA
12465352000100;-13,8525882;-40,0925909;;;;1;;1;VERDE;ALTA
11831846000190;-23,0152201;-47,0291229;;;;1;;1;AMARELO;MEDIA
25099318000100;-17,8928274;-51,7151381;;;;0;;0;LARANJA;MEDIA
08480976000110;-21,5950536;-48,8163705;;;;0;;0;AMARELO;MEDIA
01665705000190;-12,548034;-38,7082797;;;;1;1;0;AZUL;ALTA
13078757000140;-24,0033087;-46,4436941;;;;1;2;0;AZUL;MEDIA
86644432000150;-22,2326881;-45,9309603;;;;0;;0;LARANJA;MEDIA
64109770000150;-23,5155251;-46,719345;;4;0;1;;0;VERDE;ALTA
12775703000170;-19,8371387;-43,9200885;;;;1;;1;AMARELO;MEDIA
04825302000150;-19,9349544;-43,9263112;;;;1;;0;VERDE;ALTA
06888507000100;-3,7816373;-38,5522982;;;;0;;0;;INATIVA
08798517000180;-11,3488621;-41,6651544;;;;0;;0;;INATIVA
09718148000130;-23,1015502;-48,2621157;;;;0;;0;;INATIVA
07351457000190;-21,5270256;-42,6490391;;;;1;;0;LARANJA;BAIXA
04661933000180;-23,6517673;-46,5710112;;;;0;;0;AZUL;MEDIA
75180760002170;-25,3296988;-49,0783115;;;;0;;0;VERDE;MEDIA
03959127000120;-22,9631171;-47,0957021;;;;1;;0;AZUL;MEDIA
15103924000190;-23,7068435;-46,6914733;;;;1;;1;VERDE;MEDIA
04894707000140;-11,5933669;-38,5941731;;;;0;;0;AMARELO;ALTA
12008981000100;-25,3884795;-49,1640552;;;;1;;0;AMARELO;MEDIA
26509711000180;-15,801519;-47,860297;;2;0;0;;0;AZUL;ALTA
06871885000180;-14,7918476;-39,2761125;;;;0;;0;AZUL;INATIVA
11357342000180;-15,4806094;-44,3642956;;;;1;;0;VERDE;ALTA
08721697000100;-22,9451389;-47,2855479;;;;0;;0;AMARELO;BAIXA
66820424000100;-23,5872893;-46,6811972;;;;0;;0;;INATIVA
07037284000130;-26,7580112;-48,6754187;;;;1;;1;AZUL;MEDIA
06824964000130;-19,89294;-43,9623719;;;;0;;0;AMARELO;MEDIA
08446137000500;-27,9033857;-53,3114834;;;;0;;0;VERDE;MEDIA
04190594000100;-20,305767;-40,2983051;;;;1;1;0;VERDE;ALTA
25916255000120;-19,9264244;-44,1210459;;;;1;;1;LARANJA;MEDIA
15624386000180;-10,9727766;-37,0678047;;;;0;;0;AMARELO;MEDIA
05467204000150;-3,7743981;-38,5904473;;;;0;;0;;INATIVA
03939774000170;-16,4737361;-54,6062585;;;;0;;0;;INATIVA
02024919000140;-26,8911685;-49,0979384;;;;0;;0;LARANJA;BAIXA
10169545000180;-14,6415067;-39,5503896;;;;0;;0;;INATIVA
17491887000160;-20,0263764;-48,9359943;;;;0;;0;;INATIVA
31848914000130;-22,4687997;-44,4569058;;;;0;;0;;INATIVA
74444209000180;-21,4139509;-50,0764271;;;;0;;0;;INATIVA
08923814000100;-21,6689207;-42,0796009;;;;0;;0;;INATIVA
06224697000160;-23,524678;-46,3449245;;;;0;;0;;INATIVA
02908796000100;-17,7395426;-48,6255938;;;;0;;0;;INATIVA
02744482000110;-16,4654757;-54,6387229;;;;0;;0;;INATIVA
13316722000100;-22,7946582;-43,3899418;;;;0;;0;;INATIVA
39826375000140;-20,3142756;-40,3217836;;;;0;;0;;INATIVA
14286731000150;-1,4414638;-48,4762502;;;;0;;0;;INATIVA
10182315000150;-3,3805046;-57,7204685;;;;0;;0;;INATIVA
10905547000190;-23,9873271;-48,8808183;;;;0;;0;;INATIVA
08004405000100;-23,5039544;-46,7894172;;;;0;;0;;INATIVA
82965351000100;-26,8897279;-48,6930442;;;;0;;0;;INATIVA
43863687000100;-23,5351922;-46,5580644;;;;0;;0;;INATIVA
64996218000120;-23,6060347;-46,5028173;;;;0;;0;;INATIVA
80152713000100;-24,7620234;-51,7619598;;;;0;;0;;INATIVA
65429367000170;-22,4137051;-50,5769821;;;;0;;0;;INATIVA
62239843000100;-23,5313818;-46,6819524;;;;0;;0;;INATIVA
76756196000100;-23,8710818;-53,9003368;;;;0;;0;;INATIVA
92130442000170;-30,018614;-52,9210254;;;;0;;0;;INATIVA
21601919000100;-21,7624237;-43,3433999;;;;0;;0;;INATIVA
16726705000120;-21,1828394;-43,0214313;;;;0;;0;;INATIVA
17140401000140;-21,7345421;-43,3579645;;;;0;;0;;INATIVA
56189426000190;-21,999514;-47,4402838;;;;0;;0;;INATIVA
37219672000100;-20,4549038;-54,6214759;;;;0;;0;;INATIVA
77150381000110;-25,8654168;-50,3840607;;;;0;;0;;INATIVA
26572347000100;-15,6135333;-54,6972774;;;;0;;0;;INATIVA
20164661000160;-20,252732;-43,803176;;;;0;;0;;INATIVA
20014007000170;-18,8869552;-48,2595466;;;;0;;0;;INATIVA
89069686000180;-29,824068;-51,1472858;;;;0;;0;;INATIVA
40878407000130;-8,0847917;-34,8783375;;;;0;;0;;INATIVA
16008500000100;-16,5056342;-49,4202072;;;;0;;0;;INATIVA
56166754000170;-22,6442891;-50,4277011;;;;0;;0;;INATIVA
48138853000110;-23,6736773;-46,5217349;;;;0;;0;;INATIVA
60074143000170;-22,1262753;-51,1799643;;;;0;;0;;INATIVA
94598794000180;-29,1634031;-51,1796683;;;;0;;0;;INATIVA
45504818000180;-23,9535431;-46,2922819;;;;0;;0;;INATIVA
66334814000170;-19,4790601;-44,2490258;;;;0;;0;;INATIVA
47846647000100;-23,9392927;-46,3191449;;;;0;;0;;INATIVA
53681342000180;-23,5976563;-46,5437459;;;;0;;0;;INATIVA
66051145000120;-23,5233659;-46,5223398;;;;0;;0;;INATIVA
21624861000110;-19,9708183;-43,9648258;;;;0;;0;;INATIVA
96653605000150;-23,2311937;-46,8502636;;;;0;;0;;INATIVA
11065608000110;-23,590938;-46,6850815;;;;0;;0;VERDE;MEDIA
01640616000190;-22,8659271;-48,4511518;;;;0;;0;VERDE;MEDIA
04282635000180;-21,768669;-46,5644882;;;;0;;0;AZUL;INATIVA
01158654000100;-21,2275348;-43,7680758;;;;0;;0;AZUL;ALTA
09177354000180;-25,9824352;-52,5681628;;;;0;;0;AZUL;MEDIA
05815409000180;-21,304702;-46,7058418;;;;0;;0;AZUL;ALTA
15571546000170;-22,2479232;-54,8073284;;;;1;;1;VERDE;MEDIA
13417990000100;-14,3047572;-39,3232443;;;;1;;0;AZUL;MEDIA
12605845000190;-1,2056483;-47,178192;;;;1;;0;AMARELO;MEDIA
10825512000140;-23,4931862;-46,8519862;;2;0;1;;0;LARANJA;BAIXA
11084648000100;-21,3445904;-47,7310401;;;;1;;1;VERDE;MEDIA
11368135000120;-22,3802763;-47,5651953;;;;0;;0;AZUL;MEDIA
11497170000140;-25,4224678;-49,2772908;;;;0;;0;AMARELO;MEDIA
11164096000140;-23,654909;-46,595668;;;;0;;0;VERDE;MEDIA
15703970000120;-23,3942561;-46,5673743;;;;0;;0;AZUL;BAIXA
16626528000100;-7,1698349;-34,889594;;;;1;;1;AMARELO;MEDIA
15236611000100;-22,3853405;-47,5603637;;;;0;;0;VERDE;MEDIA
08440012000220;-21,2915055;-50,3436312;;;;0;;0;VERDE;MEDIA
07349767000250;-23,5538576;-46,7177886;;1;0;0;;0;VERDE;ALTA
08760447000170;-22,7849852;-49,9312702;;;;0;;0;AMARELO;MEDIA
15232764000180;-23,635831;-46,7082339;;;;1;;0;AZUL;MEDIA
15601291000140;-22,8080266;-45,1942201;;;;0;;0;AMARELO;MEDIA
02394647000170;-22,8795818;-46,7938194;;;;0;;0;AZUL;BAIXA
09462500000110;-22,2951897;-53,2715408;;;;0;;0;LARANJA;BAIXA
11606067000190;-28,868095;-52,1828133;;;;0;;0;;INATIVA
01163650000110;-21,8492149;-46,5646248;;;;0;;0;AZUL;ALTA
13444313000180;-12,2861427;-40,4977369;;;;0;;0;AMARELO;MEDIA
58419607000190;-23,9674991;-46,3346701;;;;0;1;0;VERMELHO;MEDIA
10642198000160;-19,8189319;-40,2738888;;;;0;;0;AMARELO;MEDIA
04965450000170;-23,6019057;-46,8329317;;;;0;;0;VERDE;MEDIA
10370610000130;-23,5337857;-46,31621;;1;0;0;;0;AZUL;ALTA
01440372000100;-16,660325;-49,485325;;;;0;;0;AZUL;ALTA
01417681000150;-29,6124941;-52,1726505;;;;0;;0;VERDE;ALTA
42834143000220;-19,9072826;-43,9819609;;;;0;;0;VERDE;ALTA
05248796000110;-30,0279358;-51,2034048;;;;0;;0;AZUL;MEDIA
22691349000150;-19,7889885;-42,1438575;;;;0;;0;LARANJA;MEDIA
07720137000160;-23,5477094;-47,1834927;;;;0;;0;AMARELO;BAIXA
03480501000100;-3,7723208;-38,6598898;;;;0;;0;AMARELO;MEDIA
97531897000200;-20,2184593;-40,2669696;;;;0;;0;VERDE;ALTA
74110800000100;-2,5664774;-44,2624328;;;;0;;0;AZUL;MEDIA
05453491000140;-2,6283475;-56,7364711;;;;1;;0;AMARELO;MEDIA
14260170000110;-8,4224826;-37,0532236;;;;0;;0;AMARELO;INATIVA
14307232000100;-15,801519;-47,860297;;;;1;;1;AMARELO;MEDIA
13117417000180;-20,1816234;-48,6894339;;;;1;;0;VERDE;MEDIA
61139556000310;-23,5715502;-46,7054481;;1;0;0;;0;VERMELHO;MUITO BAIXA
16921081000100;-13,7722164;-41,788843;;;;1;;1;AMARELO;MEDIA
02344249000140;-30,0285833;-51,2294981;;;;0;;0;LARANJA;INATIVA
09641413000200;-20,7175404;-47,8858187;;;;0;;0;VERDE;ALTA
09521081000140;-23,5199399;-46,8396054;;;;1;;0;AMARELO;BAIXA
14564189000150;-22,5737846;-44,9651797;;;;0;;0;AMARELO;MEDIA
08493131000160;-23,1107119;-48,9090658;;;;0;;0;AMARELO;MEDIA
09479653000170;-21,2294354;-50,8593077;;;;0;;0;AMARELO;MEDIA
08161385000180;-20,4991429;-48,9455205;;;;0;4;0;AMARELO;MEDIA
08345350000100;-29,2973998;-51,499705;;;;0;;0;AZUL;BAIXA
07337149000100;-23,5956843;-46,6045332;;;;0;;0;LARANJA;MEDIA
08628655000110;-26,1070304;-49,8018695;;;;1;;0;AZUL;MEDIA
07088567000100;-23,4957101;-48,4041836;;;;1;;0;VERDE;MEDIA
14372027000110;-20,1677839;-40,2053258;;;;1;;1;VERDE;ALTA
14366979000120;-23,4645844;-51,9554424;;;;1;;1;AMARELO;MEDIA
16722700000120;-3,8310082;-38,4910903;;;;1;;1;AMARELO;MEDIA
96256805000170;-23,5457122;-46,7829197;;;;0;;0;;INATIVA
95628665000150;-29,3676438;-51,1014974;;;;0;;0;;INATIVA
85286839000190;-26,9107392;-48,6685341;;;;0;;0;;INATIVA
92046366000110;-27,9869177;-52,2572816;;;;0;;0;;INATIVA
84489996000300;-23,6380475;-46,7204939;;;;0;;0;;INATIVA
29836152000100;-22,7882935;-43,3084456;;;;0;;0;;INATIVA
61661864000220;-23,5215666;-46,6442606;;;;0;;0;;INATIVA
60882628002990;-12,2472252;-38,9345298;;;;0;;0;;INATIVA
24293045000160;-7,1663826;-34,8420859;;;;0;;0;;INATIVA
21189253001440;-22,955686;-43,196622;;;;0;;0;;INATIVA
59770578000170;-20,8115008;-49,3808173;;;;0;;0;;INATIVA
26815381000150;-18,9982654;-57,6483072;;;;0;;0;;INATIVA
52903580000120;-22,9251224;-45,4616987;;;;0;;0;;INATIVA
32185134000110;-22,8994562;-43,1782756;;;;0;;0;;INATIVA
56150931000120;-23,6792912;-46,4425905;;;;0;;0;;INATIVA
54147897000100;-22,878205;-47,0272431;;;;0;;0;;INATIVA
77915858000100;-23,6608253;-52,6108889;;;;0;;0;;INATIVA
75395939000100;-28,2662021;-48,6883135;;;;0;;0;;INATIVA
67944397000140;-23,2639728;-47,2997085;;;;0;;0;;INATIVA
67155002000120;-22,9285323;-47,0445914;;;;0;;0;;INATIVA
80119670000160;-26,4295696;-49,2387509;;;;0;;0;;INATIVA
35989037000250;-23,6069945;-46,6936609;;;;0;;0;;INATIVA
38058764000100;-15,8255526;-47,9287773;;;;0;;0;;INATIVA
39937842000100;-22,8332425;-43,2739051;;;;0;;0;;INATIVA
33490368001610;-23,3109184;-51,1609521;;;;0;;0;;INATIVA
33372251014700;-20,8130846;-49,379737;;;;0;;0;;INATIVA
91195123000180;-29,4370864;-51,9961392;;;;0;;0;;INATIVA
98038771004240;-28,6298356;-53,089558;;;;0;;0;;INATIVA
85181717000130;-27,6626198;-48,6755122;;;;0;;0;;INATIVA
96040019000130;-30,8955492;-55,5373331;;;;0;;0;;INATIVA
94131455000190;-28,5063559;-50,9441326;;;;0;;0;;INATIVA
89128961000190;-28,6315771;-53,609099;;;;0;;0;;INATIVA
96633623000170;-22,9467323;-47,1909655;;;;0;;0;;INATIVA
86423290000100;-19,2189578;-45,0021215;;;;0;;0;;INATIVA
25459124000160;-19,923344;-43,9378268;;;;0;;0;;INATIVA
47011721000160;-22,5665354;-47,3974368;;;;0;;0;;INATIVA
18729863000160;-19,9375577;-43,9048933;;;;0;;0;;INATIVA
58752049000180;-23,5112117;-46,4808343;;;;0;;0;;INATIVA
27655711000150;-22,9838686;-43,2117016;;;;0;;0;;INATIVA
55396626000150;-20,62426;-49,6490043;;;;0;;0;;INATIVA
50538792000120;-22,4691782;-48,9886281;;;;0;;0;;INATIVA
51625895000190;-22,7365697;-45,5894886;;;;0;;0;;INATIVA
60036894000100;-22,7466667;-50,3880476;;;;0;;0;;INATIVA
20564837000170;-16,7217554;-43,8650674;;;;0;;0;;INATIVA
29750478000110;-22,8257441;-43,4054473;;;;0;;0;;INATIVA
19417401000170;-19,9325637;-44,0886668;;;;0;;0;;INATIVA
31794282000170;-20,309757;-40,320936;;;;0;;0;;INATIVA
27381227000180;-18,5919581;-39,7343818;;;;0;;0;;INATIVA
55632939000160;-23,5180258;-46,4688027;;;;0;;0;;INATIVA
54119383000140;-21,6745975;-49,7488517;;;;0;;0;;INATIVA
31048341000160;-22,5289803;-43,2034081;;;;0;;0;;INATIVA
49760226000180;-23,5136339;-46,8373276;;;;0;;0;;INATIVA
53652004000110;-23,4629025;-46,6829377;;;;0;;0;;INATIVA
60550472000140;-23,5407309;-46,7998452;;;;0;;0;;INATIVA
62229505000180;-14,783922;-57,2964596;;;;0;;0;;INATIVA
57513061000170;-22,9132977;-47,0427207;;;;0;;0;;INATIVA
50371632000130;-23,3503587;-47,6919151;;;;0;;0;;INATIVA
61401196000110;-23,462208;-46,618155;;;;0;;0;;INATIVA
65134140000360;-19,5451884;-42,5875951;;;;0;;0;;INATIVA
78257706000120;-23,1146193;-51,537061;;;;0;;0;;INATIVA
67968651000140;-23,5428602;-46,6959465;;;;0;;0;;INATIVA
65508673000100;-23,5296195;-46,5582951;;;;0;;0;;INATIVA
79477279000230;-25,5200181;-49,1791542;;;;0;;0;;INATIVA
10149583000170;-19,2043;-42,6880552;;;;0;;0;;INATIVA
65793622000160;-23,9849373;-46,246541;;;;0;;0;;INATIVA
72697832000110;-21,3853113;-51,5698662;;;;0;;0;;INATIVA
48087472000150;-23,5463594;-46,6259549;;;;0;;0;;INATIVA
38789343000150;-21,2645011;-48,496875;;;;0;;0;;INATIVA
37562352000140;-20,4573604;-54,5876305;;;;0;;0;;INATIVA
49469190000180;-22,5947474;-43,1913677;;;;0;;0;;INATIVA
40906281000160;-8,0731841;-39,1220868;;;;0;;0;;INATIVA
33975251000140;-14,7914582;-39,2871951;;;;0;;0;;INATIVA
36566743000170;-21,6334664;-41,0489526;;;;0;;0;;INATIVA
44195998000100;-23,7084866;-46,607059;;;;0;;0;;INATIVA
49061559000110;-21,1402148;-48,9801393;;;;0;;0;;INATIVA
43834134000110;-23,5494219;-46,6324743;;;;0;;0;;INATIVA
36453363000120;-22,7399089;-43,3240477;;;;0;;0;;INATIVA
77608727000180;-26,0714682;-53,0573058;;;;0;;0;;INATIVA
47843222000130;-23,6069013;-46,5350094;;;;0;;0;;INATIVA
23165996000190;-20,168997;-42,5221286;;;;0;;0;;INATIVA
14958201000100;-16,4660603;-54,636245;;;;0;;0;;INATIVA
55539126000120;-23,5423501;-46,6350853;;;;0;;0;;INATIVA
07435063000110;-25,3539377;-49,2145344;;;;0;;0;;INATIVA
01578630000100;-22,605972;-45,1868285;;;;0;;0;LARANJA;BAIXA
15928727000100;-4,0449071;-40,8651372;;;;0;;0;;INATIVA
00849629000100;-22,7193504;-47,6447544;;2;0;0;;0;VERDE;ALTA
12867015000130;-5,7633543;-35,2641821;;;;1;;1;AMARELO;MEDIA
00369525000280;2,8102162;-60,7336736;;;;0;;0;AZUL;ALTA
11823152000100;-5,783333;-43,25;;;;1;;1;AMARELO;MEDIA
17008642000130;-12,7494197;-60,1077038;;1;0;1;;0;AZUL;MEDIA
17023445000190;-2,1532974;-56,0872325;;;;0;;0;AMARELO;MEDIA
01427229000170;-25,4318216;-49,2697464;;2;0;0;;0;AZUL;MEDIA
04475625000160;-25,5018953;-49,2845903;;;;0;;0;AZUL;MEDIA
12070792000150;-5,0705761;-37,6173484;;;;1;;0;AZUL;ALTA
13893114000150;-15,646248;-56,1327131;;;;1;;1;VERDE;ALTA
13048317000140;-19,3617355;-40,0480995;;;;1;;1;AMARELO;ALTA
12217244000100;-15,6046801;-56,1167406;;;;0;;0;AMARELO;MEDIA
13357858000150;-19,867924;-42,9684305;;;;0;;0;;INATIVA
13206433000140;-21,8318653;-46,8932824;;;;0;;0;AMARELO;BAIXA
13784561000170;-22,6959367;-45,736304;;;;1;;1;VERDE;MEDIA
11549984000180;-25,4586023;-50,6440246;;;;1;;1;VERDE;MEDIA
05563670000130;-23,6060067;-46,7544247;;;;0;;0;AMARELO;MEDIA
13858476000100;-20,2039803;-40,2722275;;1;0;1;;0;VERDE;ALTA
07379856000240;-23,8036341;-45,4034423;;2;0;0;;0;VERDE;ALTA
13790199000140;-23,5330231;-46,6656956;;;;0;;0;AMARELO;MEDIA
17341165000120;-19,4661745;-42,5383268;;;;0;;0;LARANJA;INATIVA
15947103000130;-20,715811;-48,5371692;;;;0;;0;;INATIVA
16822882000100;-8,7638041;-63,8958089;;;;1;;1;AMARELO;BAIXA
13413451000100;-30,014936;-51,1208453;;;;0;;0;AZUL;BAIXA
10708409000200;-26,769132;-48,6669185;;;;1;;0;VERDE;MEDIA
13907283000100;-15,5369723;-47,3357273;;;;0;;0;AMARELO;MEDIA
15825025000100;-9,7516401;-36,6604257;;;;1;;1;VERDE;MEDIA
15829825000190;-21,1912434;-47,787141;;;;1;;1;VERDE;MEDIA
00425944000100;-23,5764928;-46,6269495;;;;0;;0;LARANJA;BAIXA
02666539000100;-19,8636567;-43,9157177;;1;0;0;;0;AZUL;ALTA
01789731000120;-30,0117693;-50,1578817;;;;0;;0;AZUL;MEDIA
16849730000100;-12,5943487;-52,2077548;;;;1;;1;VERDE;ALTA
15531229000120;-15,801519;-47,860297;;;;1;;1;AMARELO;MEDIA
15398763000100;-25,4020282;-49,2589693;;;;1;;1;AMARELO;MEDIA
15400540000130;-20,3550689;-40,3189675;;;;1;;1;AMARELO;MEDIA
15661235000100;-29,6849726;-51,4529254;;;;1;;0;VERDE;ALTA
14842762000140;-3,8137331;-38,5983433;;;;1;;1;VERDE;ALTA
16100510000170;-23,6368756;-46,7148663;;;;1;;0;VERDE;MEDIA
39503925000190;-22,9416526;-43,0388908;;;;1;;0;LARANJA;BAIXA
08643675000160;-27,4050547;-49,5985425;;1;0;1;;0;AZUL;MEDIA
10839583000100;-30,1082746;-51,3264797;;;;0;;0;AZUL;BAIXA
14851270000110;-20,8205017;-49,4952438;;;;1;;0;AZUL;MEDIA
06292912000160;-8,0985594;-35,020613;;;;0;;0;AZUL;ALTA
14445719000140;-6,8672058;-36,9209562;;;;1;;1;VERDE;ALTA
15671695000100;-19,472659;-42,5574979;;4;0;0;;0;AZUL;ALTA
12467812000120;-15,635355;-55,9540764;;;;1;;1;AMARELO;MEDIA
11437638000100;-20,082966;-44,578569;;;;0;;0;LARANJA;MEDIA
15189084000120;-27,5951703;-48,5546617;;;;0;;0;VERDE;MEDIA
14532704000110;-23,5416949;-46,4759819;;;;1;;1;AMARELO;MEDIA
14524120000100;-15,545217;-47,3354045;;;;1;;1;AMARELO;MEDIA
14530689000170;-5,8319709;-47,067754;;;;1;;0;AMARELO;MEDIA
03634471000140;-20,8539988;-41,1103283;;;;0;;0;LARANJA;MEDIA
12709639000120;-15,729828;-51,8238515;;;;1;;1;VERDE;ALTA
16491837000110;-22,1948851;-47,3880464;;;;0;;0;VERDE;MEDIA
15555488000190;-23,5121041;-46,5107718;;;;1;;0;AZUL;MEDIA
12508301000290;-22,1143948;-45,0518916;;;;1;;0;VERDE;ALTA
23508666000150;-5,0919539;-42,8140779;;1;0;0;1;0;LARANJA;BAIXA
79176954000100;-24,7205905;-53,7443575;;;;0;;0;AMARELO;MEDIA
03216826000180;-21,7767945;-52,1032636;;;;0;;0;LARANJA;BAIXA
59823567000100;-23,5505199;-46,6333094;;;;0;;0;AMARELO;MEDIA
21882808000110;-18,93847;-46,9951867;;;;1;;0;AZUL;ALTA
84451533000180;-3,1182783;-59,9906089;;;;0;;0;AZUL;ALTA
86974268000140;-27,5986154;-48,5500617;;;;0;;0;LARANJA;BAIXA
16529164000140;-12,2354;-38,9526661;;;;1;;1;AMARELO;MEDIA
14344061000180;-22,8479445;-42,0991629;;;;0;;0;;INATIVA
70003272000120;-9,5723058;-35,8241769;;;;0;;0;LARANJA;BAIXA
14074824000110;-22,9343801;-43,1802026;;;;1;;1;AMARELO;MEDIA
14071915000100;-15,3136199;-49,6032687;;;;1;;1;AMARELO;MEDIA
06369176000100;-4,1819401;-38,1302838;;;;1;;0;AZUL;ALTA
05127890000110;-30,0336992;-51,2343947;;;;1;;0;AZUL;MEDIA
05019667000150;-27,1111691;-52,6286731;;3;0;1;;0;AZUL;ALTA
08221979000130;-23,9359442;-46,3294521;;;;0;;0;AZUL;MEDIA
10636404000120;-23,5376152;-46,6400206;;;;0;;0;AZUL;MEDIA
14247424000160;-26,3703229;-48,7232105;;;;1;;1;AMARELO;MEDIA
03621564000130;-18,8683923;-41,9485541;;;;0;;0;VERDE;ALTA
33066952003930;-30,0254236;-51,1831659;;;;0;;0;VERMELHO;BAIXA
11605022000100;-25,76238;-49,7090173;;;;1;;1;AMARELO;MEDIA
04244908000100;-28,3096048;-53,516435;;;;0;;0;AZUL;MEDIA
04529832000150;-26,3258761;-48,8029577;;;;0;;0;LARANJA;BAIXA
00260778000130;-13,0445539;-48,4026206;;;;0;;0;LARANJA;MEDIA
10514795000100;-24,491698;-47,8435768;;;;1;;0;VERDE;ALTA
09513877000150;-1,2983288;-47,9171616;;1;0;0;;0;AZUL;INATIVA
06111992000100;-29,4921042;-50,7825249;;;;0;;0;;INATIVA
01086502000140;-22,9139658;-43,2117763;;;;0;;0;;INATIVA
00782804000190;-3,9695056;-45,6635638;;;;0;;0;;INATIVA
08717235000100;-21,4995114;-50,3179587;;;;0;;0;;INATIVA
06199809000170;-22,5000139;-44,1096246;;;;0;;0;;INATIVA
11359618000240;-27,908187;-53,1108086;;;;1;;0;VERDE;MEDIA
08631539000150;-9,6592372;-35,7610555;;;;0;;0;AZUL;MEDIA
28531275000170;-22,8763055;-42,3393321;;;;0;;0;;INATIVA
09007110000150;-12,1488164;-51,6890027;;1;0;0;;0;VERDE;ALTA
03024813000290;-27,1310399;-51,4685844;;;;0;;0;AMARELO;MEDIA
02762282000190;-23,6955366;-46,6125304;;;;0;;0;AZUL;MEDIA
02890579000130;-26,7658733;-53,1745133;;;;0;;0;LARANJA;BAIXA
15465142000100;-11,7956851;-37,9447996;;;;0;;0;VERDE;INATIVA
